6.239843,3.240724
6.188124,3.232154
6.136418,3.223245
6.084786,3.214027
6.033264,3.204522
5.981752,3.194726
5.930268,3.184657
5.878873,3.174336
5.827529,3.163771
5.776215,3.152965
5.724945,3.141933
5.673743,3.130688
5.622575,3.119232
5.571455,3.107575
5.520386,3.095726
5.469343,3.083685
5.418352,3.071466
5.367434,3.059079
5.31651,3.046511
5.265626,3.033778
5.214816,3.020894
5.16408,3.007864
5.113282,2.994656
5.062556,2.98131
5.011912,2.967833
4.961348,2.954226
4.910682,2.940446
4.860243,2.926486
4.809857,2.911999
4.759616,2.897016
4.709514,2.881566
4.659555,2.865677
4.609728,2.849375
4.560027,2.832687
4.510447,2.815641
4.460985,2.798262
4.41163,2.780577
4.362376,2.762611
4.313216,2.744391
4.264143,2.725942
4.215149,2.70729
4.166217,2.688456
4.117345,2.669468
4.068527,2.650353
4.019753,2.631135
3.971013,2.611839
3.922279,2.592484
3.873562,2.573101
3.824849,2.553717
3.776132,2.534357
3.727405,2.51505
3.678623,2.495808
3.629803,2.476669
3.580938,2.457662
3.532021,2.438816
3.483038,2.420159
3.433968,2.401716
3.384787,2.383512
3.335507,2.365587
3.286125,2.347974
3.23663,2.330709
3.187011,2.313822
3.13725,2.297347
3.08748,2.280885
3.037858,2.26396
2.988375,2.246633
2.939015,2.228963
2.889756,2.211007
2.840581,2.192823
2.791471,2.174472
2.742402,2.156008
2.693354,2.137492
2.644306,2.118983
2.595233,2.100539
2.546115,2.082223
2.496924,2.064094
2.447634,2.046214
2.39823,2.028652
2.348691,2.011475
2.298999,1.994754
2.249132,1.978561
2.199075,1.96297
2.148812,1.948062
2.098329,1.933915
2.047618,1.920614
1.996673,1.908247
1.945491,1.896901
1.894074,1.886669
1.842436,1.877644
1.790586,1.869917
1.738548,1.863582
1.686354,1.858729
1.634037,1.855445
1.581708,1.853765
1.529279,1.853331
1.476849,1.854004
1.42444,1.855726
1.372077,1.858445
1.319769,1.862117
1.267532,1.866702
1.215382,1.872164
1.163327,1.878472
1.111378,1.885599
1.059553,1.893521
1.007856,1.902217
0.956286,1.911672
0.9048555,1.921873
0.8535758,1.932806
0.802453,1.944465
0.7514995,1.956843
0.7007277,1.969937
0.6501454,1.983746
0.5997663,1.998273
0.5496049,2.013523
0.4996716,2.029505
0.4499834,2.04623
0.4005591,2.063714
0.3514143,2.081978
0.3025729,2.101045
0.2540627,2.120944
0.2059114,2.141712
0.1581576,2.16339
0.1108497,2.186026
0.06412645,2.209748
0.01850182,2.235491
-0.02585557,2.263393
-0.068926,2.293306
-0.1106604,2.324996
-0.1511607,2.358281
-0.1905038,2.392924
-0.2288211,2.428695
-0.2662756,2.465373
-0.3030457,2.502739
-0.3393262,2.540587
-0.3753091,2.578705
-0.4112123,2.61692
-0.4472114,2.655018
-0.4835134,2.692837
-0.5203098,2.730206
-0.5577162,2.766902
-0.5959224,2.802794
-0.635059,2.837716
-0.6751519,2.871442
-0.716324,2.903864
-0.7586311,2.934849
-0.8016251,2.964802
-0.8446664,2.994749
-0.8877282,3.02465
-0.9308406,3.054474
-0.9740255,3.084193
-1.017303,3.113776
-1.060696,3.143202
-1.104221,3.172443
-1.147892,3.201472
-1.191723,3.230262
-1.235731,3.258786
-1.279927,3.287017
-1.324321,3.314923
-1.368923,3.342471
-1.413766,3.36964
-1.45886,3.396395
-1.504223,3.422702
-1.549865,3.448517
-1.595799,3.473797
-1.642043,3.498497
-1.688611,3.522564
-1.735517,3.545942
-1.782807,3.568582
-1.830497,3.590412
-1.878583,3.611344
-1.927085,3.631291
-1.976017,3.650154
-2.025387,3.667819
-2.07521,3.684158
-2.125488,3.699026
-2.176216,3.712257
-2.227218,3.723825
-2.278616,3.734271
-2.3302,3.743617
-2.381962,3.751892
-2.433888,3.759114
-2.485954,3.765293
-2.538133,3.770434
-2.590405,3.774539
-2.642746,3.777602
-2.695132,3.779617
-2.747555,3.78057
-2.799992,3.780439
-2.852413,3.779203
-2.904794,3.776829
-2.957103,3.773284
-3.009305,3.768523
-3.061362,3.762499
-3.113291,3.755146
-3.165008,3.746398
-3.21644,3.736182
-3.267513,3.724414
-3.318146,3.710997
-3.368375,3.695777
-3.417943,3.678665
-3.466698,3.659531
-3.514529,3.638208
-3.56142,3.614735
-3.607269,3.589324
-3.652087,3.562124
-3.695871,3.533271
-3.738597,3.502901
-3.780294,3.471101
-3.820932,3.437985
-3.860529,3.403619
-3.899073,3.368078
-3.936558,3.331418
-3.97296,3.2937
-4.008287,3.254941
-4.042482,3.215209
-4.075539,3.174502
-4.107396,3.132862
-4.138003,3.090301
-4.167307,3.046809
-4.195196,3.00243
-4.221592,2.957117
-4.246293,2.910969
-4.269339,2.863859
-4.290718,2.81601
-4.310504,2.767429
-4.328692,2.718283
-4.345334,2.66855
-4.360419,2.61835
-4.37396,2.567693
-4.385939,2.516657
-4.396344,2.46527
-4.405145,2.413583
-4.412303,2.361652
-4.417774,2.309503
-4.421496,2.257215
-4.423403,2.204814
-4.423413,2.152395
-4.421432,2.099998
-4.417357,2.047733
-4.411069,1.995692
-4.402548,1.944041
-4.391969,1.892688
-4.379514,1.841736
-4.365346,1.791291
-4.349558,1.74127
-4.332271,1.691774
-4.313568,1.64281
-4.293502,1.59436
-4.27214,1.546467
-4.24954,1.499174
-4.225722,1.452467
-4.200717,1.406375
-4.174556,1.360939
-4.147249,1.316182
-4.118805,1.27214
-4.089231,1.228856
-4.058513,1.186356
-4.026654,1.14471
-3.99365,1.103984
-3.959473,1.064234
-3.924088,1.025522
-3.887503,0.9879752
-3.849591,0.9518406
-3.810143,0.9173269
-3.769396,0.8843848
-3.727501,0.8528905
-3.684611,0.8227472
-3.640856,0.7938585
-3.596348,0.7661347
-3.551184,0.7394911
-3.505445,0.7138451
-3.459203,0.6891219
-3.412517,0.6652517
-3.365438,0.6421672
-3.318013,0.6198071
-3.270282,0.598115
-3.222276,0.5770349
-3.17403,0.556517
-3.125569,0.5365126
-3.076919,0.5169755
